id,file,line_span,language,exact_comment_text,required_change_type
276,"apps/api/src/modules/audit/audit.service.ts",51,ts,"// Log to both database and external service",remove_dead_code
277,"apps/api/src/modules/audit/audit.service.ts",59,ts,"// Also send to SIEM if configured",remove_dead_code
278,"apps/api/src/modules/audit/audit.service.ts",65,ts,"// Send to security monitoring service",remove_dead_code
279,"apps/api/src/modules/audit/audit.service.ts",156,ts,"// Alert on critical system events",remove_dead_code
280,"apps/api/src/modules/audit/audit.service.ts",292,ts,"// ISSUE: Model 'securityEvent' does not exist in Prisma schema",bugfix
281,"apps/api/src/modules/audit/audit.service.ts",293,ts,"// FIX: Create SecurityEvent model or use existing AuditLog/Event model",bugfix
282,"apps/api/src/modules/audit/audit.service.ts",310,ts,"// Send critical alerts via multiple channels",remove_dead_code
283,"apps/api/src/modules/audit/audit.service.ts",324,ts,"// Implementation would integrate with email service",remove_dead_code
284,"apps/api/src/modules/audit/audit.service.ts",329,ts,"// Implementation would integrate with Slack",remove_dead_code
285,"apps/api/src/modules/audit/audit.service.ts",334,ts,"// Implementation would integrate with SMS service",remove_dead_code
286,"apps/api/src/modules/audit/audit.service.ts",376,ts,"// Simple compliance assessment logic",remove_dead_code
287,"apps/api/src/modules/auth/auth.controller.ts",71,ts,"// Log the login attempt",remove_dead_code
288,"apps/api/src/modules/auth/auth.controller.ts",177,ts,"// Implementation would verify current password and update",remove_dead_code
289,"apps/api/src/modules/auth/auth.service.spec.ts",71,ts,"// ISSUE: Prisma mock methods don't exist - mockResolvedValue not available",bugfix
290,"apps/api/src/modules/auth/auth.service.spec.ts",72,ts,"// FIX: Update test setup to properly mock Prisma client methods",bugfix
291,"apps/api/src/modules/auth/auth.service.spec.ts",122,ts,"// ISSUE: Model 'refreshToken' does not exist in Prisma schema",bugfix
292,"apps/api/src/modules/auth/auth.service.spec.ts",123,ts,"// FIX: Create RefreshToken model or update test to use existing model",bugfix
293,"apps/api/src/modules/auth/auth.service.ts",33,ts,"// Check if user already exists",remove_dead_code
294,"apps/api/src/modules/auth/auth.service.ts",47,ts,"// Hash password",remove_dead_code
295,"apps/api/src/modules/auth/auth.service.ts",50,ts,"// Create user with profile in transaction",remove_dead_code
296,"apps/api/src/modules/auth/auth.service.ts",95,ts,"// Award welcome badge",remove_dead_code
297,"apps/api/src/modules/auth/auth.service.ts",112,ts,"// Generate tokens",remove_dead_code
298,"apps/api/src/modules/auth/auth.service.ts",115,ts,"// Log registration event",remove_dead_code
299,"apps/api/src/modules/auth/auth.service.ts",127,ts,"// Find user with all relations",remove_dead_code
300,"apps/api/src/modules/auth/auth.service.ts",147,ts,"// Verify password",remove_dead_code
301,"apps/api/src/modules/auth/auth.service.ts",158,ts,"// Check if account is locked",remove_dead_code
302,"apps/api/src/modules/auth/auth.service.ts",163,ts,"// Generate tokens",remove_dead_code
303,"apps/api/src/modules/auth/auth.service.ts",166,ts,"// Update last active",remove_dead_code
304,"apps/api/src/modules/auth/auth.service.ts",172,ts,"// Update streak",remove_dead_code
305,"apps/api/src/modules/auth/auth.service.ts",175,ts,"// Log successful login",remove_dead_code
306,"apps/api/src/modules/auth/auth.service.ts",193,ts,"// Verify user exists and is active",remove_dead_code
307,"apps/api/src/modules/auth/auth.service.ts",202,ts,"// Generate new tokens",remove_dead_code
308,"apps/api/src/modules/auth/auth.service.ts",211,ts,"// In a full implementation, you might want to blacklist tokens",remove_dead_code
309,"apps/api/src/modules/auth/auth.service.ts",212,ts,"// For now, we'll just log the logout event",remove_dead_code
310,"apps/api/src/modules/auth/auth.service.ts",224,ts,"// Don't reveal if user exists",remove_dead_code
311,"apps/api/src/modules/auth/auth.service.ts",228,ts,"// Generate reset token",remove_dead_code
312,"apps/api/src/modules/auth/auth.service.ts",232,ts,"// Store reset token (you'd typically store this in a separate table)",remove_dead_code
313,"apps/api/src/modules/auth/auth.service.ts",233,ts,"// For now, we'll use a simple approach",remove_dead_code
314,"apps/api/src/modules/auth/auth.service.ts",237,ts,"// In production, store this in a separate password_reset_tokens table",remove_dead_code
315,"apps/api/src/modules/auth/auth.service.ts",245,ts,"// ISSUE: TODO comment - email sending not implemented",implement_feature
316,"apps/api/src/modules/auth/auth.service.ts",246,ts,"// FIX: Integrate with EmailService to send password reset email",bugfix
317,"apps/api/src/modules/auth/auth.service.ts",253,ts,"// Find user by reset token",remove_dead_code
318,"apps/api/src/modules/auth/auth.service.ts",256,ts,"// This is simplified - in production use a proper reset tokens table",remove_dead_code
319,"apps/api/src/modules/auth/auth.service.ts",268,ts,"// ISSUE: Property 'additionalContext' missing from User model",bugfix
320,"apps/api/src/modules/auth/auth.service.ts",269,ts,"// FIX: Add additionalContext JsonValue field to User schema or use separate PasswordReset table",bugfix
321,"apps/api/src/modules/auth/auth.service.ts",275,ts,"// Hash new password",remove_dead_code
322,"apps/api/src/modules/auth/auth.service.ts",278,ts,"// Update password and clear reset token",remove_dead_code
323,"apps/api/src/modules/auth/auth.service.ts",283,ts,"// ISSUE: Property 'additionalContext' missing from User model",bugfix
324,"apps/api/src/modules/auth/auth.service.ts",284,ts,"// FIX: Add additionalContext JsonValue field to User schema or use separate PasswordReset table",bugfix
325,"apps/api/src/modules/auth/auth.service.ts",293,ts,"// Log password reset",remove_dead_code
326,"apps/api/src/modules/auth/auth.service.ts",302,ts,"// Find user by verification token",remove_dead_code
327,"apps/api/src/modules/auth/auth.service.ts",305,ts,"// This is simplified - in production use a proper verification tokens table",remove_dead_code
328,"apps/api/src/modules/auth/auth.service.ts",317,ts,"// Mark email as verified",remove_dead_code
329,"apps/api/src/modules/auth/auth.service.ts",322,ts,"// ISSUE: Property 'additionalContext' missing from User model",bugfix
330,"apps/api/src/modules/auth/auth.service.ts",323,ts,"// FIX: Add additionalContext JsonValue field to User schema or use separate EmailVerification table",bugfix
331,"apps/api/src/modules/auth/auth.service.ts",331,ts,"// Award email verification badge",remove_dead_code
332,"apps/api/src/modules/auth/auth.service.ts",367,ts,"// Consecutive day",remove_dead_code
333,"apps/api/src/modules/auth/auth.service.ts",370,ts,"// Streak broken",remove_dead_code
334,"apps/api/src/modules/auth/auth.service.ts",373,ts,"// If daysDiff === 0, same day - no change",remove_dead_code
335,"apps/api/src/modules/auth/auth.service.ts",384,ts,"// Award streak badges",remove_dead_code
336,"apps/api/src/modules/auth/auth.service.ts",398,ts,"// Check if user already has badge",remove_dead_code
337,"apps/api/src/modules/auth/auth.service.ts",416,ts,"// Award points",remove_dead_code
338,"apps/api/src/modules/auth/auth.service.ts",432,ts,"// Implementation would check for account locks based on security events",remove_dead_code
339,"apps/api/src/modules/auth/auth.service.ts",433,ts,"// This is a simplified version",remove_dead_code
340,"apps/api/src/modules/auth/dto/index.ts",53,ts,"// ISSUE: Property initialization required in strict mode",bugfix
341,"apps/api/src/modules/auth/dto/index.ts",54,ts,"// FIX: Add constructor or definite assignment assertion (!)",bugfix
342,"apps/api/src/modules/auth/strategies/jwt.strategy.ts",37,ts,"// Update last active timestamp",remove_dead_code
343,"apps/api/src/modules/certification/certification.service.ts",388,ts,"// Check if user already has this certification",remove_dead_code
344,"apps/api/src/modules/certification/certification.service.ts",432,ts,"// Prompts created",remove_dead_code
345,"apps/api/src/modules/certification/certification.service.ts",437,ts,"// Templates created",remove_dead_code
346,"apps/api/src/modules/certification/certification.service.ts",442,ts,"// Experiments (A/B tests) created",test
347,"apps/api/src/modules/certification/certification.service.ts",447,ts,"// Average quality score from ratings",remove_dead_code
348,"apps/api/src/modules/certification/certification.service.ts",448,ts,"// ISSUE: Model 'promptRating' does not exist in Prisma schema",bugfix
349,"apps/api/src/modules/certification/certification.service.ts",449,ts,"// FIX: Create PromptRating model or use existing Rating/Like model",bugfix
350,"apps/api/src/modules/certification/certification.service.ts",455,ts,"// ISSUE: Peer review system not implemented - hardcoded 0",bugfix
351,"apps/api/src/modules/certification/certification.service.ts",456,ts,"// FIX: Create PeerReview model and implement review functionality",bugfix
352,"apps/api/src/modules/certification/certification.service.ts",459,ts,"// ISSUE: Peer review system not implemented - hardcoded 0",bugfix
353,"apps/api/src/modules/certification/certification.service.ts",460,ts,"// FIX: Create PeerReview model and implement review functionality",bugfix
354,"apps/api/src/modules/certification/certification.service.ts",463,ts,"// Workflows created",remove_dead_code
355,"apps/api/src/modules/certification/certification.service.ts",468,ts,"// ISSUE: Community contributions hardcoded to 0 - not querying real data",bugfix
356,"apps/api/src/modules/certification/certification.service.ts",469,ts,"// FIX: Query actual comments, forks, likes from community module",bugfix
357,"apps/api/src/modules/certification/certification.service.ts",472,ts,"// User account info",remove_dead_code
358,"apps/api/src/modules/certification/certification.service.ts",536,ts,"// Simple impact score calculation",remove_dead_code
359,"apps/api/src/modules/certification/certification.service.ts",596,ts,"// Generate certificate URL/PDF",remove_dead_code
360,"apps/api/src/modules/certification/certification.service.ts",599,ts,"// Update user certification with certificate info",remove_dead_code
361,"apps/api/src/modules/certification/certification.service.ts",608,ts,"// Track achievement in analytics",remove_dead_code
362,"apps/api/src/modules/certification/certification.service.ts",631,ts,"// Placeholder for blockchain integration",replace_mock
363,"apps/api/src/modules/certification/certification.service.ts",632,ts,"// In production, this would record the certificate on a blockchain for verification",remove_dead_code
364,"apps/api/src/modules/certification/certification.service.ts",641,ts,"// Placeholder for PDF generation",replace_mock
365,"apps/api/src/modules/certification/certification.service.ts",642,ts,"// In production, this would generate an actual PDF certificate",remove_dead_code
366,"apps/api/src/modules/certification/certification.service.ts",647,ts,"// Send notification about certification completion",remove_dead_code
367,"apps/api/src/modules/certification/certification.service.ts",650,ts,"// In production, this would:",remove_dead_code
368,"apps/api/src/modules/certification/certification.service.ts",651,ts,"// 1. Send email notification",remove_dead_code
369,"apps/api/src/modules/certification/certification.service.ts",652,ts,"// 2. Add in-app notification",remove_dead_code
370,"apps/api/src/modules/certification/certification.service.ts",653,ts,"// 3. Potentially post to social media (with permission)",remove_dead_code
371,"apps/api/src/modules/certification/certification.service.ts",654,ts,"// 4. Update user's LinkedIn profile (with integration)",remove_dead_code
372,"apps/api/src/modules/certification/certification.service.ts",692,ts,"// This would verify a certificate using the verification code",remove_dead_code
373,"apps/api/src/modules/certification/certification.service.ts",693,ts,"// In production, this would check against blockchain records",remove_dead_code
374,"apps/api/src/modules/challenges/challenges.service.ts",67,ts,"// Validate dates",remove_dead_code
375,"apps/api/src/modules/challenges/challenges.service.ts",76,ts,"// ISSUE: Model 'challenge' does not exist in Prisma schema",bugfix
376,"apps/api/src/modules/challenges/challenges.service.ts",77,ts,"// FIX: Create Challenge model with all necessary fields for challenge management",bugfix
377,"apps/api/src/modules/challenges/challenges.service.ts",135,ts,"// Emit challenge created event",remove_dead_code
378,"apps/api/src/modules/challenges/challenges.service.ts",156,ts,"// Check if challenge has started",remove_dead_code
379,"apps/api/src/modules/challenges/challenges.service.ts",285,ts,"// Build search filters",remove_dead_code
380,"apps/api/src/modules/challenges/challenges.service.ts",288,ts,"// Text search",remove_dead_code
381,"apps/api/src/modules/challenges/challenges.service.ts",296,ts,"// Filters",remove_dead_code
382,"apps/api/src/modules/challenges/challenges.service.ts",301,ts,"// Status filter",remove_dead_code
383,"apps/api/src/modules/challenges/challenges.service.ts",308,ts,"// Build sort options",remove_dead_code
384,"apps/api/src/modules/challenges/challenges.service.ts",329,ts,"// Get facets",remove_dead_code
385,"apps/api/src/modules/challenges/challenges.service.ts",350,ts,"// Check if challenge is active and joinable",remove_dead_code
386,"apps/api/src/modules/challenges/challenges.service.ts",360,ts,"// ISSUE: Model 'challengeParticipant' does not exist in Prisma schema",bugfix
387,"apps/api/src/modules/challenges/challenges.service.ts",361,ts,"// FIX: Create ChallengeParticipant model with userId_challengeId unique constraint",bugfix
388,"apps/api/src/modules/challenges/challenges.service.ts",362,ts,"// Check if already joined",remove_dead_code
